DATAYEAR,MONTH,UTILITYNUMBER,NETSUMMERCAPACITY(MW),NETWINTERCAPACITY(MW),NAMEPLATECAPACITY(MW),is_coal,is_geothermal,is_hydroelectric,is_natural_gas,is_nuclear,is_oil,is_other/unreported,is_solar,is_wind,MW_COAL,MW_GEOTHERMAL,MW_HYDROELECTRIC,MW_NATURAL_GAS,MW_NUCLEAR,MW_OIL,MW_OTHER,MW_SOLAR,MW_WIND,TOTALREVENUE,TOTALSALES,TOTALCUSTOMERS
2019,9,17539,5465.9,5728.300000000001,6188.7,0.046875,0.0,0.484375,0.421875,0.015625,0.015625,0.015625,0.0,0.0,1189.1,0.0,831.4999999999999,3023.0,1029.6,16.3,99.2,0.0,0.0,218279.0,1986202.0,741284
2019,9,17543,4801.000000000002,5049.000000000002,5174.400000000001,0.16666666666666666,0.0,0.1875,0.4791666666666667,0.0,0.16666666666666666,0.0,0.0,0.0,3650.1,0.0,162.2,1132.6999999999996,0.0,229.39999999999998,0.0,0.0,0.0,57411.74500000006,699936.25,188195
2019,9,17609,2459.199999999999,2505.199999999999,2582.3999999999996,0.0,0.0,0.2875536480686695,0.05150214592274678,0.0,0.12446351931330472,0.02575107296137339,0.5107296137339056,0.0,0.0,0.0,1174.9999999999995,1287.1999999999998,0.0,11.69999999999999,49.0,59.5,0.0,844703.0,4734607.0,4016019
2019,9,17633,1082.1999999999998,1106.0,1172.6999999999998,0.3333333333333333,0.0,0.0,0.4166666666666667,0.0,0.0,0.08333333333333333,0.16666666666666666,0.0,899.3,0.0,0.0,268.40000000000003,0.0,0.0,1.0,4.0,0.0,52561.32799999999,477135.30900000007,147371
2019,9,17698,5405.0,5530.0,5704.0,0.21739130434782608,0.0,0.0,0.782608695652174,0.0,0.0,0.0,0.0,0.0,3004.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,0.0,144950.0,1649120.0,539838
2019,9,17718,4436.0,4463.0,4743.499999999999,0.20833333333333334,0.0,0.0,0.75,0.0,0.041666666666666664,0.0,0.0,0.0,2215.8,0.0,0.0,2500.7,0.0,27.0,0.0,0.0,0.0,100760.64800000003,1840003.0,395331
2019,9,17833,975.2,975.2,1087.7000000000003,0.16666666666666666,0.0,0.0,0.75,0.0,0.0,0.08333333333333333,0.0,0.0,494.0,0.0,0.0,592.5,0.0,0.0,1.2,0.0,0.0,26489.232,311253.8140000001,116432
2019,9,17845,27.8,28.8,32.0,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,0.0,2588.3090000000007,25709.655999999995,12260
2019,9,17874,96.6,101.0,104.19999999999999,0.0,0.0,0.0,0.2,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,24.199999999999996,0.0,0.0,0.0,6548.0,73863.0,31114
2019,9,18260,1.8,2.3,3.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.454,16315.258,6562
2019,9,18429,783.9000000000001,736.7,716.5999999999999,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.5999999999999,0.0,0.0,0.0,0.0,0.0,0.0,24912.748000000007,319256.4230000001,159364
2019,9,18454,5232.699999999999,5635.699999999999,6113.699999999998,0.14285714285714285,0.0,0.0,0.5428571428571428,0.0,0.02857142857142857,0.0,0.2857142857142857,0.0,2015.4,0.0,0.0,3522.2000000000007,0.0,133.4,0.0,442.7,0.0,198556.1030000001,2005923.4420000012,774720
2019,9,18642,33377.69999999998,35421.19999999997,36943.10000000003,0.09252669039145907,0.0,0.4128113879003559,0.43416370106761565,0.02491103202846975,0.02491103202846975,0.0,0.0,0.010676156583629894,9230.400000000001,0.0,5427.4,13785.699999999999,8474.8,23.000000000000004,0.0,0.0,1.7999999999999998,59901.0,1468484.0,60
2019,9,19281,875.8,902.8,902.3,0.0,0.0,0.5833333333333334,0.375,0.0,0.0,0.0,0.0,0.041666666666666664,0.0,0.0,192.10000000000005,573.9,0.0,0.0,0.0,0.0,136.3,32032.0,221010.0,103663
2019,9,19436,10201.0,11058.0,11429.199999999995,0.125,0.0,0.3125,0.4875,0.0125,0.0625,0.0,0.0,0.0,5378.8,0.0,740.8,3761.400000000001,1235.8,312.4,0.0,0.0,0.0,250916.03900000043,2745369.6100000055,1229966
2019,9,19497,9.4,9.4,10.6,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,8.399999999999999,0.0,0.0,0.0,2.2,0.0,27754.032,142511.322,230004
2019,9,19499,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,24108.187,228481.911,92574
2019,9,19545,450.0,497.0,531.0,0.2,0.0,0.0,0.4666666666666667,0.0,0.3333333333333333,0.0,0.0,0.0,301.0,0.0,0.0,220.0,0.0,10.0,0.0,0.0,0.0,16597.367999999995,139436.0,73365
2019,9,19547,1213.1000000000004,1213.1000000000004,1258.7000000000003,0.0,0.0,0.0,0.0,0.0,0.5384615384615384,0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1084.2999999999997,174.40000000000003,0.0,0.0,160901.10000000006,603663.8819999998,306148
2019,9,19558,312.5,326.7,335.7,0.0,0.0,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,126.0,207.5,0.0,2.2,0.0,0.0,0.0,6129.444000000001,32516.002,32367
2019,9,19578,54.8,63.400000000000006,70.80000000000001,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,25.6,0.0,0.0,45.2,0.0,0.0,0.0,8994.0,67546.92000000001,52771
2019,9,19728,161.70000000000002,167.00000000000003,240.4,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,11.4,0.0,14454.076,153718.436,98815
2019,9,19876,21853.500000000007,22992.599999999995,23066.399999999998,0.07142857142857142,0.0,0.13392857142857142,0.4107142857142857,0.03571428571428571,0.23214285714285715,0.026785714285714284,0.08928571428571429,0.0,4231.3,0.0,3140.6,9359.499999999998,3654.3999999999996,2331.6000000000004,213.29999999999998,135.7,0.0,655349.6389999989,7169989.0,2633150
2019,9,20169,1586.6999999999994,1769.8999999999994,1614.0999999999992,0.0,0.0,0.6904761904761905,0.2857142857142857,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,1016.3999999999996,547.0000000000001,0.0,0.0,50.7,0.0,0.0,58913.91699999994,660163.5199999997,384125
2019,9,20847,5036.7,5368.5,5711.599999999999,0.09523809523809523,0.0,0.4603174603174603,0.2698412698412698,0.0,0.07936507936507936,0.015873015873015872,0.0,0.07936507936507936,2642.6,0.0,90.5,2334.900000000001,0.0,247.5,57.5,0.0,338.6,233533.5429999997,1964584.5400000026,1139026
2019,9,20856,3549.1000000000004,3750.3,3822.7000000000003,0.09090909090909091,0.0,0.36363636363636365,0.48484848484848486,0.0,0.0,0.0,0.0,0.06060606060606061,1525.7,0.0,43.1,1984.9,0.0,0.0,0.0,0.0,269.0,88989.0,907021.0,475643
2019,9,20860,2168.7999999999997,2368.9,2483.4000000000005,0.0392156862745098,0.0,0.6862745098039216,0.21568627450980393,0.0,0.0,0.0,0.0,0.058823529411764705,945.5,0.0,62.799999999999976,1247.1000000000001,0.0,0.0,0.0,0.0,228.0,82473.31999999995,870882.9020000004,447329
2019,9,22053,1820.0,1820.0,1913.1,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1632.6,0.0,0.0,280.5,0.0,0.0,0.0,0.0,0.0,42878.655,444850.342,165223
2019,9,22500,4251.6,4333.6,4519.5,0.20833333333333334,0.0,0.0,0.5833333333333334,0.0,0.08333333333333333,0.0,0.0,0.125,2677.0,0.0,0.0,1281.2,0.0,131.7,0.0,0.0,429.6,102406.15700000006,936095.5579999996,383649
2019,9,24211,2816.7999999999997,2869.5999999999995,3172.8999999999996,0.16,0.0,0.0,0.56,0.0,0.0,0.0,0.28,0.0,1765.8000000000002,0.0,0.0,1370.3,0.0,0.0,0.0,36.800000000000004,0.0,94934.57899999997,859154.389,432150
2019,9,28541,9.8,11.0,10.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9,0.0,0.0,0.0,0.0,0.0,4409.207,80235.126,4227
2019,9,40437,3.2,3.2,3.2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,4281.905,34614.83,21704
2019,9,40606,181.6,194.8,252.6,0.25,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,109.8,0.0,0.0,142.8,0.0,0.0,0.0,0.0,0.0,6426.233,67982.062,26220
2019,9,54913,36.6,36.6,36.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.6,0.0,105275.0,475548.0,690604
2019,9,55937,2189.2,2205.2,2435.6,0.0,0.0,0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,2354.6,0.0,0.0,0.0,0.0,0.0,127737.82200000001,1894329.5740000005,457550
2019,9,56146,117.8,117.8,117.8,0.0,0.0,0.0,0.0,0.0,0.8666666666666667,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,89.8,22459.494000000002,170983.0,97914
2019,9,59139,831.7,831.7,849.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5,830.7,9.774000000000001,385.112,2
2019,9,59622,36.20000000000001,36.20000000000001,36.20000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20000000000001,0.0,211.353,1161.1929999999998,41
2019,9,60025,173.10000000000002,173.10000000000002,173.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8809523809523809,0.11904761904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.2,61.5,647.2510000000001,4823.749000000002,4518
2019,10,84,4.0,4.0,4.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,4762.712,46398.356,35909
2019,10,195,12248.999999999998,12420.399999999998,12912.699999999999,0.08333333333333333,0.0,0.4880952380952381,0.36904761904761907,0.023809523809523808,0.011904761904761904,0.0,0.023809523809523808,0.0,4966.5,0.0,1729.5000000000002,4401.1,1776.4,21.2,0.0,18.0,0.0,430152.0,4179788.0,1487248
2019,10,213,220.10000000000002,220.10000000000002,254.3,0.0,0.0,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,106.60000000000001,0.0,0.0,147.7,0.0,0.0,0.0,3103.1649999999986,24327.88699999999,17306
2019,10,219,44.8,44.699999999999996,44.99999999999999,0.0,0.0,0.1951219512195122,0.0,0.0,0.8048780487804879,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,30.499999999999996,0.0,0.0,0.0,1437.5829999999992,5300.540000000002,8233
2019,10,221,64.09999999999998,64.09999999999998,69.20000000000002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.20000000000002,0.0,0.0,0.0,4634.9629999999925,9971.93200000002,11452
2019,10,261,743.6,746.6,822.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,822.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12238.96,306548.0,1
2019,10,471,21.600000000000005,21.600000000000005,21.600000000000005,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.600000000000005,0.0,0.0,0.0,687.0,8707.0,886
2019,10,599,416.09999999999997,409.8,469.20000000000005,0.0,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,44.4,422.79999999999995,0.0,2.0,0.0,0.0,0.0,12802.948999999999,74786.819,31225
2019,10,733,6435.7,6649.0,6656.099999999999,0.08888888888888889,0.0,0.6444444444444445,0.24444444444444444,0.0,0.0,0.022222222222222223,0.0,0.0,4232.6,0.0,749.1999999999997,1672.3000000000002,0.0,0.0,2.0,0.0,0.0,183366.0,2025330.0,953759
2019,10,803,9871.2,10220.7,11410.400000000003,0.07462686567164178,0.0,0.0,0.6268656716417911,0.04477611940298507,0.04477611940298507,0.014925373134328358,0.19402985074626866,0.0,2476.1,0.0,0.0,4380.199999999999,4209.6,123.80000000000001,2.0,218.7,0.0,251360.0,2107382.0,1267791
2019,10,814,10120.699999999999,10277.6,9205.3,0.14814814814814814,0.0,0.18518518518518517,0.5925925925925926,0.07407407407407407,0.0,0.0,0.0,0.0,3600.0,0.0,65.0,3695.3,1845.0,0.0,0.0,0.0,0.0,156852.13299999997,1943721.1899999995,716866
2019,10,1179,2.0,2.1,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,17460.565,111636.341,148637
2019,10,1857,7.1,7.1,7.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,358.196,883.531,1957
2019,10,2010,33.4,38.2,36.6,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,30.4,0.0,0.0,0.0,0.0,0.0,2313.0,23949.0,17108
2019,10,2548,79.2,84.9,92.5,0.0,0.0,0.6,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,7.5,0.0,0.0,25.5,59.5,0.0,0.0,3426.0,25714.0,21267
2019,10,3046,12870.9,14081.9,14317.600000000004,0.09333333333333334,0.0,0.2,0.4266666666666667,0.05333333333333334,0.17333333333333334,0.0,0.05333333333333334,0.0,3735.0,0.0,221.6,5935.400000000001,3722.7000000000003,562.0,0.0,140.9,0.0,340482.4959999996,3341553.5900000026,1596680
2019,10,3249,62.099999999999994,69.49999999999999,65.6,0.0,0.0,0.75,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,22.400000000000002,21.6,0.0,21.6,0.0,0.0,0.0,28107.0,173826.0,241733
2019,10,3265,4408.899999999999,4792.4,5188.9,0.1111111111111111,0.0,0.0,0.7777777777777778,0.0,0.05555555555555555,0.05555555555555555,0.0,0.0,1278.7,0.0,0.0,3148.2,0.0,703.8,58.2,0.0,0.0,81878.0,680868.0,287894
2019,10,3522,514.7,583.0,565.7,0.0,0.0,0.14285714285714285,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,546.3,0.0,0.0,0.0,0.0,0.0,17492.005,86960.12199999999,81613
2019,10,3542,580.0,748.0,696.0,0.0,0.0,0.0,0.8,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,692.0,0.0,0.0,4.0,0.0,0.0,28426.97,259020.092,298937
2019,10,3660,220.0,248.0,248.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,0.0,30665.0,369932.0,213187
2019,10,3828,45.79999999999994,39.10000000000003,60.600000000000044,0.0,0.0,0.9012345679012346,0.0,0.0,0.09876543209876543,0.0,0.0,0.0,0.0,0.0,41.80000000000003,0.0,0.0,18.8,0.0,0.0,0.0,6242.5860000000075,55533.555000000044,42472
2019,10,3892,113.10000000000001,116.80000000000001,118.80000000000001,0.0,0.0,0.0,0.7142857142857143,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,114.80000000000001,0.0,4.0,0.0,0.0,0.0,4108.594,66714.797,6024
2019,10,3989,1025.6,1049.6,1138.5,0.1875,0.0,0.3125,0.5,0.0,0.0,0.0,0.0,0.0,414.3,0.0,33.2,691.0,0.0,0.0,0.0,0.0,0.0,35041.227000000006,369010.455,236322
2019,10,4226,733.9,850.5,819.1999999999999,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,733.3000000000001,0.0,85.9,0.0,0.0,0.0,367863.0,1610196.0,2798125
2019,10,4247,31.30000000000002,31.30000000000002,31.500000000000018,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.500000000000018,0.0,0.0,0.0,0.0,0.0,0.0,3872.278000000001,82727.0,104
2019,10,4254,7116.100000000002,7074.5,7496.2,0.1,0.0,0.5857142857142857,0.22857142857142856,0.0,0.0,0.014285714285714285,0.02857142857142857,0.04285714285714286,2104.8,0.0,2110.9999999999995,3019.5,0.0,0.0,1.1,4.0,255.8,315474.41200000036,2522046.5740000005,1841507
2019,10,4715,9.2,9.2,15.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,998.6440000000001,7374.384999999999,11762
2019,10,5070,3.9,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11956.0,96494.0,101636
2019,10,5109,10790.999999999998,11337.999999999998,11828.899999999985,0.10619469026548672,0.0,0.0,0.25663716814159293,0.008849557522123894,0.49557522123893805,0.0,0.05309734513274336,0.07964601769911504,6777.8,0.0,0.0,2875.1000000000004,1217.0,294.59999999999957,0.0,53.9,610.5,386059.6770000005,3229308.647000009,2211880
2019,10,5416,22227.500000000004,23250.400000000005,24091.699999999993,0.09154929577464789,0.0,0.528169014084507,0.2887323943661972,0.04929577464788732,0.0,0.0,0.04225352112676056,0.0,7289.1,0.0,3155.4999999999995,6043.999999999996,7517.5,0.0,0.0,85.6,0.0,541826.2110000004,6282038.552999983,2664288
2019,10,5701,1509.7000000000003,1528.7000000000003,1902.3999999999996,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,1894.3999999999996,0.0,0.0,0.0,8.0,0.0,71438.0,709203.0,431785
2019,10,5860,1359.0,1446.0,1598.5,0.058823529411764705,0.0,0.23529411764705882,0.7058823529411765,0.0,0.0,0.0,0.0,0.0,212.8,0.0,16.0,1369.7,0.0,0.0,0.0,0.0,0.0,38656.205,337256.5099999999,174800
2019,10,6204,105.2,116.2,115.80000000000001,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.2,85.6,0.0,0.0,0.0,0.0,0.0,7171.251000000001,82459.79,44913
2019,10,6235,225.0,265.0,303.40000000000003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.40000000000003,0.0,0.0,0.0,0.0,0.0,17912.0,170458.0,82503
2019,10,6452,26806.800000000003,27887.000000000007,28188.700000000004,0.009259259259259259,0.0,0.0,0.7222222222222222,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.17592592592592593,0.0,395.4,0.0,0.0,20975.800000000007,3797.2,1850.6,14.0,1155.7,0.0,1027958.0,10451454.0,5045469
2019,10,6455,10259.599999999999,11397.599999999999,11896.800000000005,0.02631578947368421,0.0,0.0,0.6447368421052632,0.0,0.27631578947368424,0.0,0.05263157894736842,0.0,1478.4,0.0,0.0,8962.399999999998,0.0,1363.3999999999999,0.0,92.60000000000001,0.0,412705.66299999953,3477371.0,1779807
2019,10,6779,199.70000000000002,197.70000000000002,213.20000000000002,0.42857142857142855,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,130.0,0.0,0.0,40.0,0.0,0.0,0.0,2.3,40.9,3063.1870000000004,38336.708999999995,15361
2019,10,7140,19724.900000000005,20355.3,20718.999999999996,0.07194244604316546,0.0,0.45323741007194246,0.20863309352517986,0.02877697841726619,0.1366906474820144,0.007194244604316547,0.09352517985611511,0.0,8966.6,0.0,870.1000000000004,5781.799999999998,4041.8,890.2,1.0,167.5,0.0,554353.5939999984,6643490.070000019,2582447
2019,10,7353,346.6000000000001,398.40000000000003,403.70000000000005,0.14285714285714285,0.0,0.0,0.0,0.0,0.7142857142857143,0.07142857142857142,0.0,0.07142857142857142,90.0,0.0,0.0,0.0,0.0,249.1,40.0,0.0,24.6,20264.415000000005,97468.82400000001,46930
2019,10,7490,1512.0,1512.0,2251.999999999998,0.047619047619047616,0.0,0.8095238095238095,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,594.0,0.0,517.6999999999999,1140.3,0.0,0.0,0.0,0.0,0.0,8969.674,201905.61700000006,80
2019,10,7601,291.19999999999993,317.8,324.6,0.0,0.0,0.717391304347826,0.0,0.0,0.10869565217391304,0.05434782608695652,0.09782608695652174,0.021739130434782608,0.0,0.0,108.39999999999999,0.0,0.0,98.19999999999999,9.0,38.0,71.0,52217.0,316951.0,267510
2019,10,7801,1888.4,1967.1999999999998,1813.8999999999999,0.3076923076923077,0.0,0.0,0.6153846153846154,0.0,0.07692307692307693,0.0,0.0,0.0,1135.1,0.0,0.0,637.0000000000002,0.0,41.8,0.0,0.0,0.0,107327.929,932701.387,467126
2019,10,8245,368.3,368.3,386.8,0.3333333333333333,0.0,0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,324.3,0.0,0.0,61.0,0.0,0.0,0.0,1.5,0.0,2907.016,34574.636,13537
2019,10,8287,180.10000000000002,183.7,197.89999999999998,0.0,0.0,0.17391304347826086,0.0,0.0,0.8260869565217391,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,193.79999999999998,0.0,0.0,0.0,30402.101000000013,91811.58599999994,86511
2019,10,9187,50.4,50.4,50.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.4,0.0,0.0,0.0,0.0,0.0,0.0,3665.025,48776.048,28643
2019,10,9191,2725.4,2710.6000000000004,2560.6,0.0,0.0,0.8431372549019608,0.11764705882352941,0.0,0.0392156862745098,0.0,0.0,0.0,0.0,0.0,1793.3999999999999,762.2,0.0,5.0,0.0,0.0,0.0,78478.80899999992,1069004.3149999995,569464
2019,10,9216,633.5,657.7,758.4,0.0,0.0,0.4666666666666667,0.43333333333333335,0.0,0.03333333333333333,0.03333333333333333,0.03333333333333333,0.0,0.0,0.0,83.90000000000003,596.6,0.0,24.9,30.0,23.0,0.0,35060.0,286320.0,156919
2019,10,9231,200.0,200.0,232.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,158.0,0.0,74.0,0.0,0.0,0.0,8600.863,70095.75300000001,59062
2019,10,9273,3596.5,3640.2,4203.5,0.16666666666666666,0.0,0.0,0.5416666666666666,0.0,0.25,0.041666666666666664,0.0,0.0,2146.7,0.0,0.0,1974.0,0.0,62.80000000000001,20.0,0.0,0.0,101113.30899999995,960587.8669999997,505198
2019,10,9324,4806.700000000001,4905.6,4924.6,0.04,0.0,0.82,0.0,0.04,0.0,0.02,0.08,0.0,2600.0,0.0,22.599999999999984,0.0,2285.3,0.0,2.0,14.7,0.0,151790.267,1390806.0129999984,596883
2019,10,9417,3540.7999999999997,3724.6000000000004,3864.2000000000003,0.19230769230769232,0.0,0.0,0.5384615384615384,0.0,0.07692307692307693,0.0,0.038461538461538464,0.15384615384615385,1277.0,0.0,0.0,1725.3,0.0,90.2,0.0,3.8,767.9,124954.29699999993,1136501.5689999992,491749
2019,10,9617,2658.4,2910.3999999999996,2940.9999999999995,0.13333333333333333,0.0,0.0,0.6,0.0,0.26666666666666666,0.0,0.0,0.0,595.0,0.0,0.0,2097.6,0.0,248.4,0.0,0.0,0.0,103849.23399999997,1030437.6669999998,480423
2019,10,9645,87.0,92.0,96.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,0.0,0.0,0.0,0.0,0.0,2722.089,31175.41,18918
2019,10,9726,420.0,420.0,453.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,453.0,0.0,0.0,0.0,0.0,0.0,0.0,88070.594,695713.032,911783
2019,10,9996,715.3,715.3,891.1999999999999,0.1111111111111111,0.0,0.0,0.6666666666666666,0.0,0.2222222222222222,0.0,0.0,0.0,261.0,0.0,0.0,498.79999999999995,0.0,131.4,0.0,0.0,0.0,19502.0,176111.0,65842
2019,10,10000,4870.1,4870.1,5519.799999999999,0.19230769230769232,0.0,0.0,0.34615384615384615,0.0,0.34615384615384615,0.038461538461538464,0.0,0.07692307692307693,3892.9,0.0,0.0,987.2,0.0,490.19999999999993,1.0,0.0,148.5,113933.38599999995,1094760.8409999993,553778
2019,10,10005,297.0,322.0,378.0,0.0,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,375.1,0.0,2.9,0.0,0.0,0.0,73081.515,746156.083,331632
2019,10,10071,148.1,148.1,168.6,0.0,0.0,0.0,0.0,0.0,0.75,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,99.5,45.1,24.0,0.0,13409.693999999996,39984.179,34258
2019,10,10171,3299.5,3404.5,3750.0999999999995,0.2777777777777778,0.0,0.16666666666666666,0.5,0.0,0.0,0.0,0.05555555555555555,0.0,2689.8999999999996,0.0,28.200000000000003,1022.0,0.0,0.0,0.0,10.0,0.0,121433.97200000001,1351235.2899999996,556705
2019,10,10210,39.5,37.8,42.400000000000006,0.0,0.0,0.6923076923076923,0.0,0.0,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,25.9,0.0,0.0,0.0,1294.463,12342.675,7863
2019,10,10433,84.6,84.69999999999999,84.8,0.0,0.0,0.17647058823529413,0.0,0.0,0.5882352941176471,0.11764705882352941,0.0,0.11764705882352941,0.0,0.0,33.599999999999994,0.0,0.0,37.2,5.0,0.0,9.0,1910.0,11631.0,6034
2019,10,10451,17.5,17.5,17.5,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.038461538461538464,0.0,0.7307692307692307,0.0,0.0,0.0,0.0,0.0,11.799999999999999,1.2,0.0,4.499999999999998,516.9940000000001,1370.5459999999996,1288
2019,10,10596,5.8,5.8,5.8,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,218.458,1216.81,1217
2019,10,11018,458.80000000000007,474.30000000000007,510.60000000000014,0.0,0.0,0.0,0.7333333333333333,0.0,0.13333333333333333,0.0,0.0,0.13333333333333333,0.0,0.0,0.0,504.7000000000001,0.0,4.7,0.0,0.0,1.2,18686.209,231363.0,142265
2019,10,11118,35.70000000000001,35.9,36.50000000000001,0.0,0.0,0.375,0.1875,0.0,0.4375,0.0,0.0,0.0,0.0,0.0,19.1,4.800000000000001,0.0,12.600000000000001,0.0,0.0,0.0,1727.911,17905.239999999998,6153
2019,10,11135,21.1,19.0,23.900000000000002,0.0,0.0,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.999999999999999,15.899999999999999,0.0,0.0,0.0,0.0,0.0,2741.0,30702.0,20542
2019,10,11204,27.6,27.6,26.400000000000002,0.0,0.0,0.5714285714285714,0.0,0.0,0.0,0.2857142857142857,0.14285714285714285,0.0,0.0,0.0,23.6,0.0,0.0,0.0,1.8,1.0,0.0,3132.574,54319.62800000001,9135
